Title,KSCdirect Part #,Price,UPC
"Ultra-Lok Preformed Clamp, 201SS 1/4 hard, 3/4""",BAN UL2109,$5.67,
1-1/4 - 2-1/2 200-HRP-SP CAM ARM ASSY,DIX 200-HRP-SP,$4.70,
"4"" Reducer Coupler x 3"" Adapter     Alum",DIX 4030-DA-AL,$79.48,089109830060
1/4X500FT PLANT MASTER XTRed BayME 501 AR,GAT 32020001,$1.78,072053644418
"Ultra-Lok Preformed Clamp, 201SS 1/4 hard, 3/4""",BAN UL2709,$9.30,
"T253AA 150# WTR DSCH 2""X100'",KUR T253AA200X100,$4.72,822353025901
3/4 MS6 DIXON BOSS MALE STEM,DIX MS6,$9.92,
675 DIXON KING 2-BOLT CLAMP,DIX 675,$30.98,
"304 STAINLESS NIPPLE 1/2""",KUR SSN304-050,$5.42,822353138762
BFW875 DIXON BRASS FERRULE,DIX BFW875,$0.70,
T202AA WTR SUCTI0N HD 11/2x100,KUR T202AA150X100,$4.60,822353078792
"Ultra-Lok Preformed Clamp, 201SS 1/4 hard, 3/4""",BAN UL2119,$6.15,
"3/4 GHT GARDEN HOSE BRASS ""Y""",MIA LFHY12,$10.93,
1 KING NIPPLE PLATED,DIX STC10,$8.53,
3/16ID X 5/16OD CLEAR VINYL TUBING K010-0305X100,TUBE CLR VINYL 3/16X5/16,$0.20,82235303745
SPHM300 STEEL HOSE MENDER ZINC PLATED,KUR SPHM300,$12.87,822353110294
3/8X500FT PLANT MASTER 200 Red BayD,GAT 32041319,$0.98,072053306545
"2"" Male Adapter x Hose Shank 316SS",DIX 200-E-SS,$48.54,
1-1/2 HOSE X 1-1/4 MALE NPT,DIX STC2015,$11.58,
48-P BRASS SHUT-OFF COCK,MIA 48P,$12.33,
2 X 18 SS FLEX METAL HOSE SCH80 MIPT,FLX MTL SS80 MIP 2X18,$86.02,UNAFLE00045
ALSH-C125 ALUMINUM PART C COUPLING,KUR ALSH-C125,$11.67,822353110522
"TIGERFLEX ""FT"" HOSE 3""X100''",KUR FT300X100,$11.67,822353016985
3/16 X 1/4 HOSE X MIP BRASS HOSE BARB,29-34,$2.09,
5 500-G-BU DIXON BUNA-N GASKET,DIX 500-G-BU,$2.33,
3/16 BRASS HOSE MENDER,29S-3,$1.39,
"1 1/2"" Global Brass Male NPT x Male Adapter",DIX G150-F-BR,$23.89,
3/4 X 12 SS FLEX METAL HOSE SCH80 MIPT,FLX MTL SS80 MIP 3/4X12,$35.33,
SPHM150 STEEL HOSE MENDER ZINC PLATED,KUR SPHM150,$4.81,822353110263
1/2X500FT PLANT MASTER PLUS 300 LOCK-ON BLUE,GAT 32220145,$2.21,072053678031
1/4XRL PLANT MASTER XTRed BayME 300 LOCK-ON BRAID Red BayD,GAT 32011110,$1.58,072053675771
3 540 CM FOOT VALVE DIXON DFVS35,DIX DFVS35,$63.46,089109760336
AL-A500 ALUMINUM PART A COUPLING,KUR AL-A500,$30.24,822353032763
"T340 RED BRD EPDM STM 3/4""X50'",KUR T340AH075X50,$4.67,822353166413
AL-F075 ALUMINUM PART F COUPLING,KUR AL-F075,$2.88,822353033388
BRASS FIRE NOZZLE 1-1/2,DIX BFN150,$113.58,089109806096
1 BULK/FARM TANK HOSE W/STATIC WIRE BLKFT-100,FARM TANK HOSE BULK 1,$3.03,822353166819
DROP SHIP CHARGE,DROP SHIP CHARGE,$23.04,
1/2MPT X 3/4MGHT GARDEN HOSE ADPT - Lead Free,MIA LF78GHS,$8.09,
1/4XRL FUEL MASTER LP350,GAT 32201200,$2.96,770075297321
1/4X500FT PLANT MASTER PLUS 300 LOCK-ON BLUE,GAT 32220143,$1.13,072053682885
1/8 HID X 1/8 MPT HOSE BARB,MIA 29-22,$1.72,
5X100 BULK MASTER DRY CEMENT 30D,GAT 31290680,$24.05,072053216523
2XRL 100FT PLANT MASTER XTRed BayME 501 AR,GAT 32020032,$16.98,072053633740
"1"" ID Black 200 PSI Multipurpose (AG 200) Air & Water Hose - 1.39 OD",APA 10031660,$1.79,
"1-1/4"" TIGERFLEX ""H"" HOSE",KUR H125X100,$1.79,822353011928
1 1/2 FEM NST X 1 1/2 MALE NPT,DIX FM15F15T,$15.84,089109718412
AL-A250 ALUMINUM PART A COUPLING,KUR AL-A250,$6.08,822353032732
ALSH-DC150 ALUMINUM PART DC DUST CAP,KUR ALSH-DC150,$10.12,822353110676
"6"" STB60 WELD KING NIPPLE",DIX STB60,$88.75,
2-1/2 FNST X 2-1/2 FNPT BRASS FEMALE SWIVEL,DIX SF250F,$92.88,089109752706
3/8X500FT PLANT MASTER PLUS 300 LOCK-ON BLUE,GAT 32220144,$1.89,072053678024
HC90 DIXON HOSE CUTTER,DIX HC90,$17.17,089109863969
2 1300 SPIRAFLEX VACUUM HOSE WHITE,GOO 1300 2,$8.04,58640306401000
"SS304-C300 3"" COUPLER ST-STL 304 PART C",KUR SS304-C300,$78.19,822353125892
"2"" LP Boss Male NPT Stem Sch80 Plated Carbon Steel",DIX LP26-80,$61.08,
AL-DP150 ALUMINUM PART DP DUST PLUG,KUR AL-DP150,$2.76,822353033111
1/2FPT X 3/4FGHT GARDEN HOSE ADPT,MIA 82GH-128,$3.77,
5/16XRL 4219G FUEL LINE 50,GAT 42190107,$1.29,072053133370
3/4FPT X 3/4MGHT GARDEN HOSE ADPT - Lead Free LF81GH,MIA LF81GH,$8.20,
AL-B200 ALUMINUM PART B COUPLING,KUR AL-B200,$9.16,822353032824
2-1/2 FEM NST X 3 MALE NPT BRASS HYDRANT ADAPT,DIX HA2530T,$92.84,
DBL MALE HEX NIP 2 1/2NPTX 2 1/2NST,DIX DMH2525F,$46.07,
1-1/2 FNST X 1-1/2 MNPT HYD ADAPTER,DIX HA1515T,$34.33,
3/4 X 3/4 HOSE X FIP BRASS HOSE BARB,29F-1212,$6.33,
1 1/2XRL100FT PLANT MASTER XTRed BayME 501 AR,GAT 32020029,$15.55,072053633733
SPHM125 STEEL HOSE MENDER ZINC PLATED,KUR SPHM125,$3.63,822353110256
"T614AA HOT TAR & ASPH 3""X100'",KUR T614AA300X100,$29.60,822353076378
1/4 X 25 FT DIXON YELLOW COIL CHIEF,DIX CC1425,$36.07,
DB525 ZINC PLATED DI DOUBLE BOLT HOSE CLAMPS,KUR DB525,$13.70,822353031841
3X100FT FUEL MASTER XTRed BayME 150SD CORRUGATED,GAT 46881728,$24.49,770075412342
AL-D500 ALUMINUM PART D COUPLING,KUR AL-D500,$48.21,822353033265
"2"" Boss Hose Mender Plated Iron",DIX M26,$28.68,
AL-C300 ALUMINUM PART C COUPLING,KUR AL-C300,$19.95,82235303294
1-1/2 MS21 DIXON BOSS MALE STEM,DIX MS21,$24.13,089109719150
AL-B075 ALUMINUM PART B COUPLING,KUR AL-B075,$5.26,822353032787
"2"" 316SS Fem Coupler x Male NPT",DIX 200-B-SS,$74.20,
32-P BRASS SHUT-OFF COCK,MIA 32P,$12.89,
300-A-SS DIXON ADAPTOR,DIX 300-A-SS,$74.44,
BFW1175 DIXON BRASS FERRULE,DIX BFW1175,$1.08,
3/8 X 3/8 HOSE X FEMALE SAE BRASS HOSE BARB,29SAE-66,$2.95,
"304 STAINLESS NIPPLE 4""",KUR SSN304-400,$70.36,822353138847
"Plated Steel King Combo Nipple 2"" Hose Shank x 1-1/2"" Male NPT",DIX STC2520,$17.53,
AL-C200 ALUMINUM PART C COUPLING,KUR AL-C200,$10.93,82235303292
"3"" ID T-Bolt Clamp 3/4"" Wide        2.766"" x 3.062"" OD .025 Thk",DIX STBC300,$7.69,089109755622
320-P BRASS DRAIN COCK,MIA 320P,$3.44,
3/8 X 1/4 HOSE X MIP BRS 90,29E-64,$3.16,
6X100FT WATER MASTER 125D,GAT 31370890,$21.61,072053644333
1-1/2 F NST X 1-1/2 M NPT BRASS MALE SWIVEL,DIX SM150F,$62.44,089109717996
5/16 BRASS HOSE MENDER,29S-5,$1.15,
1/2 - 3/4 75-G-BU DIXON BUNA-N GASKET,DIX 75-G-BU,$0.84,
3 STB35 DIXON KING NIPPLE,DIX STB35,$24.36,089109840663
AL-B600 ALUMINUM PART B COUPLING,KUR AL-B600,$55.16,822353032879
1-1/4 125-G-BU DIXON BUNA-N GASKET,DIX 125-G-BU,$0.87,
1/2 MS1 DIXON BOSS MALE STEM,DIX MS1,$6.79,
1 X 8 PLAIN HOSE NOZZLE - BRASS,DIX BN10,$40.44,089109710980
3/4 BULK/FARM TANK HOSE W/STATIC WIRE,FARM TANK HOSE BULK 3/4,$2.17,822353166802
2-1/2 FNST X 2-1/2MNPT BRASS MALE SWIVEL,DIX SM250F,$81.24,
701-5490 0 RETENTION DRAIN,TANK DRAIN HOSE 701-5490 0,$184.49,KELLSUZZ001
"ALUM SPOOL ADAPTER 2""",KUR SA-A200,$14.06,822353079577
"TIGERFLEX ""WT"" HOSE 1""X100'",KUR WT100X100,$2.57,82235301529
"ALUMINUM PART DC 3"" DUST CAP",KUR AL-DC300,$14.86,822353033043
AL-C075 ALUMINUM PART C COUPLING,KUR AL-C075,$4.58,822353032886
3/4 FGH X 1/2 MIP HOSE ADAPTER 84GHS,MIA 84-GH8-128,$5.03,
BFM562 DIXON BRASS FERRULE,DIX BFM562,$0.51,
"IRONSIDES RED DISCH 8""X300'",HOSE PVC LAYFLAT DIS 8,$16.87,822353060032
BFM781 DIXON BRASS FERRULE,DIX BFM781,$0.81,
2 MS26 DIXON BOSS MALE STEM,DIX MS26,$29.55,
"2"" Wide x 18"" Cam Arm Velcro Strap Fits up to 3"" Couplers",DIX CVS18,$6.71,
3/4 FGH X 1/2 MIP HOSE ADAPTER 84GHS - Lead Free,MIA LF84GHS,$7.75,
AL-F250 ALUMINUM PART F COUPLING,KUR AL-F250,$8.55,822353033432
"2 1/2"" Swivel Washer 2-9/16"" ID, 3-3/16"" OD, 4601200988",DIX SW250,$2.31,
5/8 X 50 FT FLEXOGEN GARDEN HOSE  (874501-1021),FLEX 5/8X50,$35.85,034411745014
2 X 24 SS FLEX METAL HOSE SCH80 MIPT MCFS321SMCS-80,FLX MTL SS80 MIP 2X24,$92.16,
1 1/2X100 FUEL MASTER XTREME 150SD MEGAFLEX RED,GAT 46882371,$10.73,770075780410
3/4 X 25 FT FLEXOGEN GARDEN HOSE   (843251-1003),FLEX 3/4X25,$33.57,034411112069
"2-1/2"" Male NPT King Combo Nipple w/out Knurl - 316SS",DIX RST30,$62.13,
2-1/2 PVC LAY FLAT IRONSIDE DISCHARGE HOSE,HOSE PVC LAYFLAT DIS 2-1/2,$2.47,822353035962
3/4 FHT HOSE CAP W/WASHER LEAD FREE,MIA LFHC-12W,$4.17,
4X100FT WATER MASTER 150SD AR,GAT 46860707,$25.78,072053652130
"2 TEXTILE CORD ""AIR DRILL"" HOSE",KUR T155AK200X100,$6.08,822353061381
3/4 M6 DIXON BOSS HOSE MENDER,DIX M6,$14.62,
BLUE GP AIR HOSE 3/4 300',KUR BLU K1156-12 3/4,$1.25,822353042113
SPHM600 STEEL HOSE MENDER ZINC PLATED,KUR SPHM600,$61.38,822353110317
"BAND-IT® Band, 201/301SS 1/2"" x 0.030"" x 100' Blue tote 100'/TOTE",BAN C204B9,$154.41,646444398329
"T253AA 150# WTR DSCH 3""X100'",KUR T253AA300X100,$7.35,822353025925
1/2 X 1/2 HOSE X FIP SWIVEL BRASS HOSE BARB,29FS-88,$4.20,
Hot Water Washdown Spray Nozzle Brass w/Black Cover,DIX BWSG,$215.61,
AL-E075 ALUMINUM PART E COUPLING,KUR AL-E075,$2.34,822353033289
3/8 HID X 1/8 MPT HOSE BARB,29-62,$1.34,
"BAND-IT® Band, 201/301SS 3/4"" x 0.030"" x 100' Red tote 100'/TOTE",BAN C206R9,$227.40,662682532066
"1"" Global Brass Fem Coupler x       Fem NPT w/SS Handles",DIX G100-D-BR,$24.32,
"TIGERFLEX ""WT"" 1-1/4""X100'",KUR WT125X100,$3.06,82235301532
1-1/2 ID T BOLT CLAMP,DIX TBC150,$8.62,
ALSH-B250 ALUMINUM PART B COUPLING,KUR ALSH-B250,$22.41,822353110485
"BAND-IT® Tool.  For band widths 3/16""-3/4"" EA",BAN C00169,$206.25,696727026852
7107-0011-5 GATES STEM,4GLX-4MP,$6.58,770075306900
1-1/2NPT X 1-1/2NST F TO M HEX NIPPLE,DIX FM1515F,$17.74,
1½ Dixon Coupler x Female NPT Brass,DIX 150D-90BR,$83.69,
2 1/2X100FT FUEL MASTER 150SD SMOOTH COVER,GAT 46881309,$19.30,072053650259
"3/8"" Hose x 1/4"" Male NPT Insert 316SS",DIX RN32,$9.02,089109705122
"2"" Male NPT Combo Nipple w/         Knurled Wrench Grip Plated Steel",DIX STC25,$11.38,
"STBC400 SS T BOLT CLAMP 4""",DIX STBC400,$8.03,089109762668
"9/16"" All SS Worm Gear Clamp (OD 5-5/8"" to 8-1/2"")",DIX HSS128,$4.39,
1-1/2 X 18 SS FLEX METAL HOSE SCH80 MIPT,FLX MTL SS80 MIP 1-1/2X18,$71.88,
"HOSE, PAINT SPRAYER",EXITFLEX PA26-75FM,,
"2"" Male NPT Combo Nipple w/ Knurled Wrench Grip Unplated Steel",DIX ST25,$11.30,
3/4FGH X 3/4FGH GARDEN HOSE SWIVEL ADAPT - Lead Free,MIA LFS3,$8.45,
AL-E125 ALUMINUM PART E COUPLING,KUR AL-E125,$4.60,822353033302
"KURI TEC POLYWIRE 1-1/2""X50'",KUR K7130-24X50,$10.03,82235304149
"1-1/2"" X 50' DJ MILL HOSE CPLD RL ALUM NST",DIX DM15-50RAF,$178.93,089109876525
NAUTILUS POND TUBING 5/8X100',KUR K2W-1017X100,$1.98,822353135228
3/4 X 6 PLAIN HOSE NOZZLE - BRASS,DIX BN6,$33.43,089109702008
1/4 X 1/4 HOSE X FIP SWIVEL BRASS HOSE BARB,29FS-44,$2.25,
RHS400 ROUND HOLE STEEL STRAINER,KUR RHS400,$25.67,822353031599
HOSE CONNECTION KIT 3/4 X 36,HOSE CONNECTION KIT 3/4 X 36,,
3 X 12 SS 1-BRD FLEX HOSE 150LB CS FLNGS RAISE,FLX MTL 1B CS150 FLNG 3X12,$184.32,UNAFLE00005
"Flexcoil, 1/4"" x 15', 1/4"" NPT Swivel Strain Relief Fittings, Trans Blue",COIL PU14-15BT,$36.13,029292480741
"STEEL PLATED HOSE NIPPLE 3""",KUR SPN300,$13.03,822353032510
1/8 BRASS PET COCK LEVER HNDL BIB OUTLET,MIA 29PAC,$37.72,
4 540 CM FOOT VALVE DIXON DFVS40,DIX DFVS40,$102.69,
"KURI TEC POLYWIRE 1-1/4""X50'",KUR K7130-20X50,$8.47,82235304147
"2 1/2X100FT WATER MASTER 150D   MTO item, non refundable.",GAT 31370888,$8.23,072053644296
"T760AA DRY PWDR DLV LW 4""X100'",KUR T760AA400X100,$13.09,822353060742
"ALUM SPOOL ADAPTER 3""",KUR SA-A300,$23.17,822353079584
"ALUM DD 3"" COUPLER X COUPLER",KUR DD-AL300,$65.69,822353110775
ALSH-C250 ALUMINUM PART C COUPLING,KUR ALSH-C250,$18.76,822353110553
"ALUM DD 2"" COUPLER X COUPLER",KUR DD-AL200,$48.99,822353110768
"Polyurethane Self-Storing Air Hose  1/4"" Blue 15' Long",DIX PU1415,$46.21,089109862818
ALSH-DC250 ALUMINUM PART DC DUST CAP,KUR ALSH-DC250,$15.93,822353110690
"1/4"" Hose ID 1/4"" Male NPTF Swiv P/O Hose Barb Brass Dryseal",DIX 2710404C,$4.18,
HSS248 DIXON WORMGEAR CLAMP,DIX HSS248,$8.01,
5 X 3/4 ULTRA-LOK CLAMPS TYPE 201SS,BAN UL2159,$8.71,696738491885
LHC95RB REPLACEMENT BLADE,DIX LHC95RB,$13.48,697464289326
BFM718 DIXON BRASS FERRULE,DIX BFM718,$0.63,
DBL M HX NPL 3 NPT X 2 1/2 NST,DIX DMH3025F,$84.23,089109817467
1 1/4 KING NIPPLE PLATED,DIX STC15,$8.62,
"BAND-IT® Buckles Ear-Lokt style, 201/301SS 5/8"" x .060"" 100/BX",BAN C25599,$127.68,
"1-1/4"" & 1-1/2"" Boss GJ Wing Nut Plated Iron",DIX B17,$17.58,
1-1/4 X 18 SS FLEX METAL HOSE SCH80 MIPT,FLX MTL SS80 MIP 1-1/4X18,$66.05,UNAFLE00025
3/8 HOSE X FGH SWIVEL BRASS HOSE BARB,29FGH-612,$3.80,
77-P BRASS SHUT-OFF COCK,MIA 77P,$14.67,
"3/4” BARB X 1/2” NPT, STEEL GALV THINK WALL",VANA 4650,$16.28,
"KURI TEC ""RF"" FOOD 3/8""X100'",KUR K3150-06X100,$0.71,82235303884
"ALUM REDUCER 4""CPLR X 3""ADPT",KUR RDA-A4030,$59.70,822353074268
"ALUM SPOOL ADAPTER 4""",KUR SA-A400,$37.20,822353079591
89-140MM SS WORMGEAR CLAMP   SWGC-8,CLAMP 80SS,$2.45,
"1-1/2"" Male NPT x Male Adapter      316SS",DIX 150-F-SS,$49.22,
1/4 BRASS SHUT-OFF COCK (DRAIN COCK),MIA 42P,$12.11,
"3/4"" M Plug x 3/4"" F Coupler Brass Garden Hose Quick Coupler Kit",DIX 500QCK,$10.55,
2 3000 EPDM BLK 200#,APA 10041011,$8.24,
"1/2"" BARB X 1/2"" BARB Steel Galv Hose Mender",VANA 1440,$2.55,
1/4 BRASS POLISHED AIR COCK,MIA 64,$23.26,
1/2FPT X 3/4FGHT GARDEN HOSE ADPT - Lead Free,MIA LF82GH,$6.03,
"TFC Blue Water Hose 3""x100'",KUR BW300X100,$6.44,822353074626
1/2 M1 DIXON BOSS HOSE MENDER,DIX M1,$13.12,
70844 3/8XRL 300FT CLEAN MASTER PW 1 WB 4000 BLACK,GAT 46572225,$2.67,072053488081
2 J202 BAND-IT SS CLAMP,BAN JS2029,$2.10,
"3"" Spiraflex Gray LD Water Discharge Hose",GOO 20012572,$2.67,53755510703000
90 1/4MIP X 1/4HOSE BRASS 000-1567-87,29E-44,$4.26,
"TIGER GREEN EPDM RBR 6""X100'",HOSE FERT SOL 6,$24.70,822353120293
2 ID T BOLT CLAMP,DIX TBC200,$8.62,089109727070
"Junior®  Adapter, used with C00169 and C00369 EA",BAN J00169,$178.26,662682200019
"TIGERFLEX ""W"" HOSE 1""X100 ''",KUR W100X100,$2.17,822353014158
"THERMO-DUCT (TPR) 4""X25'",KUR TMOD400X25,$7.22,822353142950
1 B14 DIXON BOSS 4-BOLT CLAMP,DIX B14,$15.55,640027080595
"1-1/2"" Plated Iron Boss Clamp       Bolt-MB7250, Nut-MN7",DIX BU24,$25.06,
AL-E500 ALUMINUM PART E COUPLING,KUR AL-E500,$39.02,822353033364
AL-DC075 ALUMINUM PART DC DUST CAP,KUR AL-DC075,$4.36,822353032985
1/2 X 1/2 HOSE X MIP BRASS BARB - Lead Free,MIA LF29-88,$5.16,
3/4 B9 DIXON BOSS 2-BOLT CLAMP,DIX B9,$11.66,
"TIGERFLEX LK-CLEAR 7""X50'",KUR LKC700X50,$17.15,822353092798
"TIGERFLEX ""W"" HOSE 5""X100'",KUR W500X100,$21.94,822353014820
3/8 X 1/2 HOSE X MIP BRASS HOSE BARB - Lead Free,MIA LF29-68,$5.77,
SPHM250 STEEL HOSE MENDER ZINC PLATED,KUR SPHM250,$9.42,822353110287
"T340 RED BRD EPDM STM 1""X50'",KUR T340AH100X50,$5.92,822353166437
1/4X500FT PLANT MASTER 200 BLACK,GAT 32041401,$0.69,072053306293
525 DIXON KING 2-BOLT CLAMP,DIX 525,$25.15,
"4"" Male NPT King Combo Nipple w/out Knurl - 316SS",DIX RST40,$137.48,
5SS MINI CLAMP 1/4 TO 11/16 60M05    IDL 62M05,CLAMP 5SS,$1.13,07857562605
SPRING CLIP 60 CONNECTOR LINK C-4233CL-08-P,DIA 60 CON,$2.87,716647139859
50 RIVETED ROLLER CHAIN   X-1550-010   101954234,DIA 50 RIV,$6.67,716647269044
40 RIVETED ROLLER CHAIN   101954221,DIA 40 RIV,$5.54,716647262212
337 O-RING 568-337 BUNA N70337,OR 337,$1.35,
SLIP FIT 60-H CONNECTOR LINK  C-4243CL-08,DIA 60-H CON,$2.80,716647435340
SPRING CLIP 40 CONNECTOR LINK  C-4466CL-08-P,DIA 40 CON,$1.95,716647149896
60-H RIVETED ROLLER CHAIN   101954310,DIA 60-H RIV,$10.82,716647272662
SPRING CLIP 50 CONNECTOR LINK  C-4550CL-08-P,DIA 50 CON,$2.49,716647146291
60 RIVETED ROLLER CHAIN   X-1233-010   101954243,DIA 60 RIV,$8.21,716647271658
L090/L095 RUBBER SPIDER,REV N090/095,$5.40,
50 OFFSET LINK C-7550-P,DIA 50 OFF,$4.41,716647134700
-012 90 DURO BUNA O-RING 3/8 X 1/2 X 1/16,OR 012 90 DURO,$0.05,
60 OFFSET LINK C-7233-P,DIA 60 OFF,$5.39,716647136001
116SS CLAMP 5-3/4 TO 7-3/4  IDL 6797-552,CLAMP 116SS,$3.86,
80 RIVETED ROLLER CHAIN  DMD-80-1R-10FT;D0043    101954257,DIA 80 RIV,$16.35,716647274604
L100 RUBBER SPIDER,REV N099/100,$11.32,
SLIP FIT 80-H CONNECTOR LINK  C-4344CL-08,DIA 80-H CON,$4.02,716647457458
1-0170 NEAPCO CROSS & BEARING REPLC,NEA 1-0170,$16.94,083869101705
60-H OFFSET LINK,DIA 60-H OFF,$6.18,716647130016
-014 90 DURO BUNA O-RING 1/2 X 5/8 X 1/16   N90014,OR 014 90 DURO,$0.07,
50 FT REEL 50 RIV ROLLER CHAIN   101954235,DIA 50X50 RIV,$333.70,716647278619
80-H RIVETED ROLLER CHAIN,DIA 80-H RIV,$23.47,716647275403
40 OFFSET LINK,DIA 40 OFF,$3.91,716647132386
SPRING CLIP 80 CONNECTOR LINK C-4334CL-08-P,DIA 80 CON,$3.37,716647137572
1-7/8 SK QD BUSHING,IDC SK 1-7/8,$28.79,887412019840
1-7/8 SDS QD BUSHING   IDC SDS-1-7/8,IDC SDS 1-7/8,$18.64,887412019161
50 FT REEL 60-H RIV ROLLER CHAIN,DIA 60-HX50 RIV,$545.40,716647281367
BP50; Super Blue Ribbon V-Belt  101737022,B50,$12.82,785201631641
1/4 X 1/4 SQUARE KEYSTOCK,KEYSTOCK SQ 1/4X1/4,$1.45,
4016 DODGE CHAIN ASSY,DOD 100490,$16.90,782475046676
1-3/8 SH QD BUSHING,IDC SH 1-3/8,$16.06,887412018812
-018 90 DURO BUNA O-RING 3/4 X 7/8 X 1/16   N90018,OR 018 90 DURO,$0.09,
"1/8"" X 36' SBR RED RUBBER SHEET PACKING - 70 DURO (1/8"" G X 36"" W X 36')",CRP 555 1/8,$8.13,82235302392
80 OFFSET LINK C-7334-P,DIA 80 OFF,$9.85,716647142583
O-Ring N90219  BUNA,OR 219 90 DURO,$0.42,
50 FT REEL 60 RIV ROLLER CHAIN,DIA 60X50 RIV,$410.18,716647280483
-329 NATIONAL O-RING BUNA 70 - N70329-,OR 329,$0.97,
80-H OFFSET LINK C-7344-P,DIA 80-H OFF,$10.97,716647142323
BP48; Super Blue Ribbon V-Belt  101737020,B48,$12.45,785201631627
3/16 X 3/16 SQUARE KEYSTOCK   3001870187-12 GLH,KEYSTOCK SQ 3/16X3/16,$0.80,
-021 90 DURO BUNA O-RING 15/16 X1-1/16 X 1/16   N90021  (81pcmin),OR 021 90 DURO,$0.12,
10-0413 NEAPCO YOKE 3/4 ROUND BORE,NEA 10-0413,$16.88,083869002118
2A7.0-B7.4 MULTI-DUTY QD SHEAVE,IDC 2B074SK,$74.78,887412004440
171255TC TCM OIL SEAL,DIC 171255TC-BX,$7.64,750886209881
FB4016 X 1      CHAIN CPLG FLG,DOD 099105,$32.52,782475046843
BP46; Super Blue Ribbon V-Belt  101737018,B46,$12.06,785201631603
1 W-SERIES ROUND BORE HUB 000200165,W1B,$6.52,
2A6.6-B7.0 MULTI-DUTY QD SHEAVE,IDC 2B070SK,$73.78,887412004433
BP60; Super Blue Ribbon V-Belt  101737032,B60,$13.92,785201631740
BP52; Super Blue Ribbon V-Belt  101737024,B52,$13.14,785201631665
-016 90 DURO BUNA O-RING 5/8 X 3/4 X 1/16  N90016,OR 016 90 DURO,$0.08,
1-1/4 X-SERIES ROUND BORE HUB 000300205,X1-1/4B,$8.10,
1 TYPE H BUSHING,IDC H-1,$11.46,887412018171
1 X-SERIES ROUND BORE HUB 000300165,X1B,$8.10,
50 FT REEL 40 RIV ROLLER CHAIN,DIA 40X50 RIV,$277.14,716647275625
BP56; Super Blue Ribbon V-Belt  101737028,B56,$13.58,785201631702
AP48;BELT Super Blue Ribbon V-Belt  101736552,A48,$8.53,785201630378
3/8 X 3/8 SQUARE KEYSTOCK,KEYSTOCK SQ 3/8X3/8,$3.02,
BP57; Super Blue Ribbon V-Belt  101737029,B57,$13.64,785201631719
6JE S-FLEX SOLID SLEEVE   68514435569,LOV 6JE SLEEVE,$32.53,685144355690
3A3.0-B3.4 MULTI-DUTY QD SHEAVE,IDC 3B034SH,$45.07,887412004587
-011 90 DURO BUNA O-RING 5/16 X 7/16 X 1/16,OR 011 90 DURO,$0.05,
-110 NATIONAL O-RING 568-110 BUNA 70    N70110   (122),OR 110,$0.08,
1-3/8 TYPE H BUSHING,IDC H-1-3/8,$11.46,887412018232
60-2 RIVETED ROLLER CHAIN   X-5233-010    101954246,DIA 60-2 RIV,$27.69,716647275175
BP68; Super Blue Ribbon V-Belt  101737040,B68,$15.30,785201631825
AP49;BELT Super Blue Ribbon V-Belt  101736553,A49,$8.64,785201630385
1-1/4 TYPE H BUSHING,IDC H-1-1/4,$11.46,887412018201
1 L100 COUPLING BODY HALF W/KEYWAY,REV L100-1K,$18.33,
1-1/8 TYPE H BUSHING,IDC H-1-1/8,$11.46,887412018218
50 FT REEL 80 RIV ROLLER CHAIN,DIA 80X50 RIV,$816.93,716647282890
7JE S-FLEX SOLID SLEEVE  (68514435570),LOV 7JE SLEEVE,$42.31,685144355706
SPRING CLIP 41 CONNECTOR LINK C-4341CL-00-P,DIA 41 CON,$1.34,716647129447
1/2HP 3PH MOTOR 1800TEFC 56C  ROLLED STEEL FAN COVER,NAE F56C1/2M4A,$162.34,192999000649
BP51; Super Blue Ribbon V-Belt  101737023,B51,$12.98,785201631658
100 RIVETED ROLLER CHAIN   101954268,DIA 100 RIV,$28.93,716647276769
BP53; Super Blue Ribbon V-Belt  101737025,B53,$13.22,785201631672
BP62; Super Blue Ribbon V-Belt  101737034,B62,$14.29,785201631764
BP70; Super Blue Ribbon V-Belt  101737042,B70,$15.73,785201631849
60-2 CONNECTOR LINK C-6233CL-08-P,DIA 60-2 CON,$4.09,716647133925
SPRING CLIP 35 CONNECTOR LINK C-4282CL-08-P  101931333,DIA 35 CON,$2.12,716647129706
2A7.6-B8.0 MULTI-DUTY QD SHEAVE,IDC 2B080SK,$75.76,887412004457
327  O-RING 568-327 BUNA 70 - N70327  (15pcmin),OR 327,$0.85,
50-2 CONNECTOR LINK     201638394,DIA 50-2 CON,$3.91,716647128099
BP66; Super Blue Ribbon V-Belt  101737038,B66,$15.02,785201631801
100 CONNECTOR LINK C-3470CL-08-P,DIA 100 CON,$5.96,716647148844
BP58; Super Blue Ribbon V-Belt  101737030,B58,$13.72,785201631726
2A6.2-B6.6 MULTI-DUTY QD SHEAVE,IDC 2B066SDS,$70.68,887412004419
CP240; Super Blue Ribbon V-Belt  101737498,C240,$100.51,785201632631
1/2 X 1/2 SQUARE KEYSTOCK   3005000500-12 GLH  (5),KEYSTOCK SQ 1/2X1/2,$5.27,
-114 NATIONAL O-RING 568-114 BUNA 70,OR 114,$0.11,
50 FT REEL 80-H RIV ROLLER CHAIN,DIA 80-HX50 RIV,$1173.62,716647283453
8JE S-FLEX SOLID SLEEVE   68514435572,LOV 8JE SLEEVE,$55.30,685144355720
